"id","wave","years","age_baseline","gender","ethnicity","education","weights","trust_science","trust_scientists"
482,"2022",3,55,"Female","NZ European",4,0.785253969754731,5.25685416462226,5.32632982961235
482,"2023",4,55,"Female","NZ European",4,0.785253969754731,4.98927969900965,5.20576995925565
483,"2019",0,70,"Male","Maori",4,0.911767109326326,4.94230086135525,4.24206704037972
483,"2020",1,70,"Male","Maori",4,0.911767109326326,5.19816217467615,4.51821612844099
483,"2021",2,70,"Male","Maori",4,0.911767109326326,4.96151220758926,4.51381642109267
483,"2022",3,70,"Male","Maori",4,0.911767109326326,5.08207993909491,4.15630407228838
483,"2023",4,70,"Male","Maori",4,0.911767109326326,4.6963815145603,4.26991576213016
484,"2019",0,52,"Female","Other",4,0.97001960969702,4.99741224818682,4.76026727191385
484,"2020",1,52,"Female","Other",4,0.97001960969702,5.22178705687527,4.95463224011538
484,"2021",2,52,"Female","Other",4,0.97001960969702,5.17590823514191,4.84158314458776
484,"2022",3,52,"Female","Other",4,0.97001960969702,5.1371841185782,5.14580894724072
484,"2023",4,52,"Female","Other",4,0.97001960969702,4.74406339194155,5.02849658588975
485,"2019",0,61,"Male","Maori",6,0.911767109326326,6.07160022669047,5.304805888144
485,"2020",1,61,"Male","Maori",6,0.911767109326326,6.00353167810055,5.39790973419367
485,"2021",2,61,"Male","Maori",6,0.911767109326326,6.33063288713997,5.54519699115531
485,"2022",3,61,"Male","Maori",6,0.911767109326326,6.43599225324534,5.66472505618009
485,"2023",4,61,"Male","Maori",6,0.911767109326326,6.56491390597265,5.64617339240977
486,"2019",0,62,"Female","NZ European",4,0.785253969754731,NA,NA
486,"2020",1,62,"Female","NZ European",4,0.785253969754731,5.55006084445246,4.54983431713748
486,"2021",2,62,"Female","NZ European",4,0.785253969754731,5.99223691312758,4.56381771861284
486,"2022",3,62,"Female","NZ European",4,0.785253969754731,5.43131468792874,4.62565169547392
486,"2023",4,62,"Female","NZ European",4,0.785253969754731,NA,NA
487,"2019",0,64,"Female","Other",4,0.824516668242467,4.8975902131655,4.66212682001904
487,"2020",1,64,"Female","Other",4,0.824516668242467,4.86403196174399,4.69784776531057
487,"2021",2,64,"Female","Other",4,0.824516668242467,4.47607973481898,4.77481806632844
487,"2022",3,64,"Female","Other",4,0.824516668242467,4.56863383700423,4.57637254849494
487,"2023",4,64,"Female","Other",4,0.824516668242467,NA,NA
488,"2019",0,41,"Male","Other",6,1.24485849911118,5.72964656767568,5.81690240341541
488,"2020",1,41,"Male","Other",6,1.24485849911118,6.12144482830563,6.33690677946036
488,"2021",2,41,"Male","Other",6,1.24485849911118,6.25457069408364,6.44812297291707
488,"2022",3,41,"Male","Other",6,1.24485849911118,6.20108990684808,6.35967297239364
488,"2023",4,41,"Male","Other",6,1.24485849911118,6.33169348303674,6.26698180290501
489,"2019",0,74,"Female","Asian",1,0.90304206521794,3.09927268995151,3.36951799515301
489,"2020",1,74,"Female","Asian",1,0.90304206521794,NA,NA
489,"2021",2,74,"Female","Asian",1,0.90304206521794,NA,NA
489,"2022",3,74,"Female","Asian",1,0.90304206521794,NA,NA
489,"2023",4,74,"Female","Asian",1,0.90304206521794,NA,NA
490,"2019",0,44,"Female","NZ European",1,0.97001960969702,3.19015449725744,2.75715808060627
490,"2020",1,44,"Female","NZ European",1,0.97001960969702,NA,NA
490,"2021",2,44,"Female","NZ European",1,0.97001960969702,NA,NA
490,"2022",3,44,"Female","NZ European",1,0.97001960969702,NA,NA
490,"2023",4,44,"Female","NZ European",1,0.97001960969702,NA,NA
491,"2019",0,48,"Female","Maori",2,0.877636789725876,1.7915370182379,2.37540413227215
491,"2020",1,48,"Female","Maori",2,0.877636789725876,1.50845866418047,2.10630715291036
491,"2021",2,48,"Female","Maori",2,0.877636789725876,1.41045478983635,1.61218899563303
491,"2022",3,48,"Female","Maori",2,0.877636789725876,1.32240911879709,1.84972120032643
491,"2023",4,48,"Female","Maori",2,0.877636789725876,1,1.39480309774691
492,"2019",0,71,"Male","NZ European",7,0.959754851922449,5.47848123621391,5.73871111727576
492,"2020",1,71,"Male","NZ European",7,0.959754851922449,5.41712826168581,5.84552768631992
492,"2021",2,71,"Male","NZ European",7,0.959754851922449,5.96984406662237,5.85985192890459
492,"2022",3,71,"Male","NZ European",7,0.959754851922449,6.07485378603102,6.11763876953595
492,"2023",4,71,"Male","NZ European",7,0.959754851922449,5.72648788111387,6.3055849157204
493,"2019",0,69,"Female","NZ European",6,0.785253969754731,6.1991834750653,6.62235237657902
493,"2020",1,69,"Female","NZ European",6,0.785253969754731,6.42639971717323,6.75347067909347
493,"2021",2,69,"Female","NZ European",6,0.785253969754731,6.42639570471546,6.80164643240084
493,"2022",3,69,"Female","NZ European",6,0.785253969754731,6.37132190250443,7
493,"2023",4,69,"Female","NZ European",6,0.785253969754731,6.44859006184046,7
494,"2019",0,34,"Male","NZ European",1,1.36341645140748,3.63774995304809,2.119485429195
494,"2020",1,34,"Male","NZ European",1,1.36341645140748,3.0255341242693,1.81686999552383
494,"2021",2,34,"Male","NZ European",1,1.36341645140748,2.81239380357845,1.46211541657015
494,"2022",3,34,"Male","NZ European",1,1.36341645140748,2.35901242928359,1.50397219877569
494,"2023",4,34,"Male","NZ European",1,1.36341645140748,2.33520703846296,1.33453095154629
495,"2019",0,37,"Female","Asian",3,1.11552255115157,5.43261030427628,4.6863731361327
495,"2020",1,37,"Female","Asian",3,1.11552255115157,5.112436006612,4.89657430880286
495,"2021",2,37,"Female","Asian",3,1.11552255115157,5.21178891461135,5.15567833914487
495,"2022",3,37,"Female","Asian",3,1.11552255115157,5.27648999607162,4.99356353022111
495,"2023",4,37,"Female","Asian",3,1.11552255115157,5.29366445619032,4.828984181699
496,"2019",0,30,"Female","NZ European",2,1.06240242966817,2.61571464253586,1.61609013529598
496,"2020",1,30,"Female","NZ European",2,1.06240242966817,NA,NA
496,"2021",2,30,"Female","NZ European",2,1.06240242966817,NA,NA
496,"2022",3,30,"Female","NZ European",2,1.06240242966817,NA,NA
496,"2023",4,30,"Female","NZ European",2,1.06240242966817,NA,NA
497,"2019",0,53,"Female","Maori",4,0.877636789725876,5.33965658248763,5.03005624115813
497,"2020",1,53,"Female","Maori",4,0.877636789725876,NA,NA
497,"2021",2,53,"Female","Maori",4,0.877636789725876,NA,NA
497,"2022",3,53,"Female","Maori",4,0.877636789725876,NA,NA
497,"2023",4,53,"Female","Maori",4,0.877636789725876,NA,NA
498,"2019",0,52,"Female","Maori",1,0.877636789725876,3.2504801134804,2.79450377609292
498,"2020",1,52,"Female","Maori",1,0.877636789725876,3.21126507948182,2.85869879814413
498,"2021",2,52,"Female","Maori",1,0.877636789725876,2.94884938632249,2.72711682427637
498,"2022",3,52,"Female","Maori",1,0.877636789725876,2.45042109153099,2.45390897843211
498,"2023",4,52,"Female","Maori",1,0.877636789725876,2.57263157235546,2.25781986829718
499,"2019",0,55,"Female","NZ European",5,0.785253969754731,5.75225250767431,4.4655009212293
499,"2020",1,55,"Female","NZ European",5,0.785253969754731,5.64418376596517,4.70817068748567
499,"2021",2,55,"Female","NZ European",5,0.785253969754731,5.79798148181076,5.19539675410232
499,"2022",3,55,"Female","NZ European",5,0.785253969754731,5.74737686075785,4.79895033643201
499,"2023",4,55,"Female","NZ European",5,0.785253969754731,5.79285994080151,4.88707096949869
500,"2019",0,58,"Male","NZ European",3,0.959754851922449,4.29116126416587,4.9985213489619
500,"2020",1,58,"Male","NZ European",3,0.959754851922449,4.50313644203447,4.74173482738389
500,"2021",2,58,"Male","NZ European",3,0.959754851922449,4.60023157612877,5.26605142322123
500,"2022",3,58,"Male","NZ European",3,0.959754851922449,4.68746622524783,5.07369969139733
500,"2023",4,58,"Male","NZ European",3,0.959754851922449,4.74901847668721,5.21296298056881
501,"2019",0,41,"Female","NZ European",3,0.97001960969702,5.92703399739537,5.0442961381145
501,"2020",1,41,"Female","NZ European",3,0.97001960969702,5.6477783776047,4.79353740390398
501,"2021",2,41,"Female","NZ European",3,0.97001960969702,NA,NA
501,"2022",3,41,"Female","NZ European",3,0.97001960969702,NA,NA
501,"2023",4,41,"Female","NZ European",3,0.97001960969702,NA,NA
502,"2019",0,35,"Female","NZ European",6,0.97001960969702,5.90836342724303,6.1283390720618
502,"2020",1,35,"Female","NZ European",6,0.97001960969702,6.21287086914528,6.47052437496251
502,"2021",2,35,"Female","NZ European",6,0.97001960969702,5.95768994572452,6.53279380756986
502,"2022",3,35,"Female","NZ European",6,0.97001960969702,NA,NA
502,"2023",4,35,"Female","NZ European",6,0.97001960969702,NA,NA
503,"2019",0,65,"Male","NZ European",3,0.959754851922449,5.48456346612483,5.11210963337591
503,"2020",1,65,"Male","NZ European",3,0.959754851922449,5.14151950362075,5.21687871933849
503,"2021",2,65,"Male","NZ European",3,0.959754851922449,5.38270537279229,5.3929060253396
503,"2022",3,65,"Male","NZ European",3,0.959754851922449,5.21893328317613,4.96277777202454
503,"2023",4,65,"Male","NZ European",3,0.959754851922449,5.14374256692957,4.83671405567226
504,"2019",0,61,"Male","Other",6,1.00774259451857,5.85533604529304,6.07970634541429
504,"2020",1,61,"Male","Other",6,1.00774259451857,6.10983574006969,6.36171714363153
504,"2021",2,61,"Male","Other",6,1.00774259451857,6.2779581775792,6.42739540679958
504,"2022",3,61,"Male","Other",6,1.00774259451857,6.47762709019408,6.19882076858933
504,"2023",4,61,"Male","Other",6,1.00774259451857,6.46348532678898,6.37360256170048
505,"2019",0,27,"Male","NZ European",3,1.36341645140748,4.90196435835543,4.75031254588946
505,"2020",1,27,"Male","NZ European",3,1.36341645140748,4.74338117270432,4.89940446289706
505,"2021",2,27,"Male","NZ European",3,1.36341645140748,4.99919701279907,4.85986124814222
505,"2022",3,27,"Male","NZ European",3,1.36341645140748,4.84303848295516,4.99713180078572
505,"2023",4,27,"Male","NZ European",3,1.36341645140748,NA,NA
506,"2019",0,49,"Female","NZ European",6,0.923828199711448,6.63446649087549,6.09726942673717
506,"2020",1,49,"Female","NZ European",6,0.923828199711448,6.54570235893869,6.83778626825592
506,"2021",2,49,"Female","NZ European",6,0.923828199711448,6.4163423339766,6.75982433499082
506,"2022",3,49,"Female","NZ European",6,0.923828199711448,6.50986205527647,6.96146757421934
506,"2023",4,49,"Female","NZ European",6,0.923828199711448,6.71996917864634,6.97562559663354
507,"2019",0,37,"Male","Maori",4,1.12630054681487,6.38660462871023,4.80371508920009
507,"2020",1,37,"Male","Maori",4,1.12630054681487,6.52072327820317,4.97975570699661
507,"2021",2,37,"Male","Maori",4,1.12630054681487,6.41444544756543,4.55346689501352
507,"2022",3,37,"Male","Maori",4,1.12630054681487,6.3407252513855,5.0782742234934
507,"2023",4,37,"Male","Maori",4,1.12630054681487,6.13042003463223,4.86289475841142
508,"2019",0,19,"Female","NZ European",4,1.06240242966817,5.16300566255526,5.49426065307143
508,"2020",1,19,"Female","NZ European",4,1.06240242966817,5.46541839625016,5.68573628484585
508,"2021",2,19,"Female","NZ European",4,1.06240242966817,5.37551312296013,5.64222660895996
508,"2022",3,19,"Female","NZ European",4,1.06240242966817,5.27826729465654,5.49670735674723
508,"2023",4,19,"Female","NZ European",4,1.06240242966817,5.04360765776458,5.54085972209742
509,"2019",0,52,"Male","NZ European",3,1.12912335520288,4.71391610850651,4.98038044782215
509,"2020",1,52,"Male","NZ European",3,1.12912335520288,4.61595915743673,5.074303298773
509,"2021",2,52,"Male","NZ European",3,1.12912335520288,NA,NA
509,"2022",3,52,"Male","NZ European",3,1.12912335520288,NA,NA
509,"2023",4,52,"Male","NZ European",3,1.12912335520288,NA,NA
510,"2019",0,49,"Female","NZ European",4,0.923828199711448,5.87625716238157,4.68104422244167
510,"2020",1,49,"Female","NZ European",4,0.923828199711448,5.88705182734403,4.5915062915554
510,"2021",2,49,"Female","NZ European",4,0.923828199711448,5.8232970030093,4.83776829646229
510,"2022",3,49,"Female","NZ European",4,0.923828199711448,5.64425543054094,4.94832920484023
510,"2023",4,49,"Female","NZ European",4,0.923828199711448,NA,NA
511,"2019",0,49,"Female","NZ European",6,0.923828199711448,6.11482885942917,6.83141623523855
511,"2020",1,49,"Female","NZ European",6,0.923828199711448,5.94270704582606,7
511,"2021",2,49,"Female","NZ European",6,0.923828199711448,NA,NA
511,"2022",3,49,"Female","NZ European",6,0.923828199711448,NA,NA
511,"2023",4,49,"Female","NZ European",6,0.923828199711448,NA,NA
512,"2019",0,53,"Male","NZ European",3,1.12912335520288,5.18533802125269,5.22472653691242
512,"2020",1,53,"Male","NZ European",3,1.12912335520288,5.20055457124656,5.53369839144852
512,"2021",2,53,"Male","NZ European",3,1.12912335520288,5.07522586395925,5.48229337760776
512,"2022",3,53,"Male","NZ European",3,1.12912335520288,5.00141353391936,5.17026392181555
512,"2023",4,53,"Male","NZ European",3,1.12912335520288,NA,NA
513,"2019",0,63,"Female","NZ European",2,0.785253969754731,2.29497659805854,3.47618997596941
513,"2020",1,63,"Female","NZ European",2,0.785253969754731,2.20928949654812,2.92652071518282
513,"2021",2,63,"Female","NZ European",2,0.785253969754731,1.78400807389666,2.72341133611997
513,"2022",3,63,"Female","NZ European",2,0.785253969754731,1.80076236339127,2.80103966902918
513,"2023",4,63,"Female","NZ European",2,0.785253969754731,1.40113077379365,2.68108309299774
514,"2019",0,53,"Female","NZ European",4,0.923828199711448,5.3442896022708,4.59222074065708
514,"2020",1,53,"Female","NZ European",4,0.923828199711448,5.32289317826013,4.56698293823349
514,"2021",2,53,"Female","NZ European",4,0.923828199711448,5.59990867485548,4.65538496601947
514,"2022",3,53,"Female","NZ European",4,0.923828199711448,5.6063690881995,4.49419194931392
514,"2023",4,53,"Female","NZ European",4,0.923828199711448,5.31261318466995,4.52510666352981
515,"2019",0,41,"Male","Asian",7,1.36341645140748,5.50993639834475,6.02416255556456
515,"2020",1,41,"Male","Asian",7,1.36341645140748,5.472366917464,6.42993991446946
515,"2021",2,41,"Male","Asian",7,1.36341645140748,6.02901457568587,6.1342408115897
515,"2022",3,41,"Male","Asian",7,1.36341645140748,5.75283082255782,6.56812231597722
515,"2023",4,41,"Male","Asian",7,1.36341645140748,5.5970367389046,6.59712541759646
516,"2019",0,39,"Female","Maori",4,0.921518629212169,4.38789703043559,5.31110626119037
516,"2020",1,39,"Female","Maori",4,0.921518629212169,4.64803892419827,5.3716888983745
516,"2021",2,39,"Female","Maori",4,0.921518629212169,4.57070711659378,5.21359706403856
516,"2022",3,39,"Female","Maori",4,0.921518629212169,4.73514638015788,5.03588466957865
516,"2023",4,39,"Female","Maori",4,0.921518629212169,NA,NA
517,"2019",0,48,"Female","Maori",2,0.877636789725876,3.08260029648167,2.73446943325073
517,"2020",1,48,"Female","Maori",2,0.877636789725876,NA,NA
517,"2021",2,48,"Female","Maori",2,0.877636789725876,NA,NA
517,"2022",3,48,"Female","Maori",2,0.877636789725876,NA,NA
517,"2023",4,48,"Female","Maori",2,0.877636789725876,NA,NA
518,"2019",0,55,"Female","NZ European",3,0.785253969754731,5.63774184640183,5.19134601529176
518,"2020",1,55,"Female","NZ European",3,0.785253969754731,5.75672086631688,5.26546796497113
518,"2021",2,55,"Female","NZ European",3,0.785253969754731,6.12644892145539,5.2433154134063
518,"2022",3,55,"Female","NZ European",3,0.785253969754731,5.73506502003185,5.44937707811692
518,"2023",4,55,"Female","NZ European",3,0.785253969754731,5.68978932273527,5.3724707237715
519,"2019",0,34,"Male","Other",2,1.43158727397785,3.0425138881918,2.16062045773853
519,"2020",1,34,"Male","Other",2,1.43158727397785,NA,NA
519,"2021",2,34,"Male","Other",2,1.43158727397785,NA,NA
519,"2022",3,34,"Male","Other",2,1.43158727397785,NA,NA
519,"2023",4,34,"Male","Other",2,1.43158727397785,NA,NA
520,"2019",0,47,"Female","NZ European",5,0.923828199711448,5.25113729670633,5.15418867277056
520,"2020",1,47,"Female","NZ European",5,0.923828199711448,NA,NA
520,"2021",2,47,"Female","NZ European",5,0.923828199711448,NA,NA
520,"2022",3,47,"Female","NZ European",5,0.923828199711448,NA,NA
520,"2023",4,47,"Female","NZ European",5,0.923828199711448,NA,NA
521,"2019",0,65,"Female","NZ European",5,0.785253969754731,4.39580778221124,5.44961927314695
521,"2020",1,65,"Female","NZ European",5,0.785253969754731,4.5350753166231,5.24312433606312
521,"2021",2,65,"Female","NZ European",5,0.785253969754731,NA,NA
521,"2022",3,65,"Female","NZ European",5,0.785253969754731,NA,NA
521,"2023",4,65,"Female","NZ European",5,0.785253969754731,NA,NA
522,"2019",0,48,"Female","NZ European",4,0.923828199711448,5.21169925601608,4.77314504133343
522,"2020",1,48,"Female","NZ European",4,0.923828199711448,5.27182070326953,5.11629555948375
522,"2021",2,48,"Female","NZ European",4,0.923828199711448,5.22152413403878,4.83665206299233
522,"2022",3,48,"Female","NZ European",4,0.923828199711448,5.35872496177443,4.52294071563451
522,"2023",4,48,"Female","NZ European",4,0.923828199711448,NA,NA
523,"2019",0,40,"Male","Asian",5,1.36341645140748,4.61855499177658,4.89484005944832
523,"2020",1,40,"Male","Asian",5,1.36341645140748,4.74188855804214,5.29885886181876
523,"2021",2,40,"Male","Asian",5,1.36341645140748,4.90784889824342,5.18104541189686
523,"2022",3,40,"Male","Asian",5,1.36341645140748,4.69104753529541,5.08306615706294
523,"2023",4,40,"Male","Asian",5,1.36341645140748,NA,NA
524,"2019",0,46,"Female","Maori",4,0.877636789725876,5.22278089108674,4.45322702810703
524,"2020",1,46,"Female","Maori",4,0.877636789725876,5.37526002443154,4.66736294567533
524,"2021",2,46,"Female","Maori",4,0.877636789725876,5.46627467189179,4.77892959623224
524,"2022",3,46,"Female","Maori",4,0.877636789725876,5.11447830519087,4.68793288057794
524,"2023",4,46,"Female","Maori",4,0.877636789725876,5.12339642458796,4.65995815195282
525,"2019",0,67,"Female","NZ European",4,0.785253969754731,5.99089248569278,4.11681565651261
525,"2020",1,67,"Female","NZ European",4,0.785253969754731,5.94299009325842,4.1659418503879
525,"2021",2,67,"Female","NZ European",4,0.785253969754731,5.67677068884903,4.42969136391579
525,"2022",3,67,"Female","NZ European",4,0.785253969754731,6.0711931779642,4.39372666471696
525,"2023",4,67,"Female","NZ European",4,0.785253969754731,5.7500533925586,4.0331236807599
526,"2019",0,58,"Female","Asian",5,0.90304206521794,4.28288716909297,4.4898673705616
526,"2020",1,58,"Female","Asian",5,0.90304206521794,NA,NA
526,"2021",2,58,"Female","Asian",5,0.90304206521794,NA,NA
526,"2022",3,58,"Female","Asian",5,0.90304206521794,NA,NA
526,"2023",4,58,"Female","Asian",5,0.90304206521794,NA,NA
527,"2019",0,69,"Female","NZ European",7,0.785253969754731,6.6172185510954,5.71364705334724
527,"2020",1,69,"Female","NZ European",7,0.785253969754731,6.75376751993368,5.60824569835838
527,"2021",2,69,"Female","NZ European",7,0.785253969754731,6.97885147143248,6.19357787333163
527,"2022",3,69,"Female","NZ European",7,0.785253969754731,6.79032955937379,5.93081633399824
527,"2023",4,69,"Female","NZ European",7,0.785253969754731,7,6.22974819284977
528,"2019",0,52,"Female","NZ European",6,0.923828199711448,4.98975870263308,5.90268571370885
528,"2020",1,52,"Female","NZ European",6,0.923828199711448,5.07972154529088,6.397193171944
528,"2021",2,52,"Female","NZ European",6,0.923828199711448,5.53960125141797,6.26429427461284
528,"2022",3,52,"Female","NZ European",6,0.923828199711448,NA,NA
528,"2023",4,52,"Female","NZ European",6,0.923828199711448,NA,NA
529,"2019",0,56,"Male","NZ European",4,0.959754851922449,4.58345976238242,4.5286023649879
529,"2020",1,56,"Male","NZ European",4,0.959754851922449,4.4997271033725,4.44332802536474
529,"2021",2,56,"Male","NZ European",4,0.959754851922449,4.59983660566303,4.51540232172594
529,"2022",3,56,"Male","NZ European",4,0.959754851922449,4.50110526964363,4.64387113991328
529,"2023",4,56,"Male","NZ European",4,0.959754851922449,4.64029228800283,4.47505081872734
530,"2019",0,42,"Male","Maori",4,1.12630054681487,5.3370749642685,6.01518355533978
530,"2020",1,42,"Male","Maori",4,1.12630054681487,NA,NA
530,"2021",2,42,"Male","Maori",4,1.12630054681487,NA,NA
530,"2022",3,42,"Male","Maori",4,1.12630054681487,NA,NA
530,"2023",4,42,"Male","Maori",4,1.12630054681487,NA,NA
531,"2019",0,59,"Female","Maori",3,0.745991271266994,6.11884861893024,4.98076389353984
531,"2020",1,59,"Female","Maori",3,0.745991271266994,NA,NA
531,"2021",2,59,"Female","Maori",3,0.745991271266994,NA,NA
531,"2022",3,59,"Female","Maori",3,0.745991271266994,NA,NA
531,"2023",4,59,"Female","Maori",3,0.745991271266994,NA,NA
532,"2019",0,42,"Female","NZ European",6,0.97001960969702,5.77853589783939,6.23429281208631
532,"2020",1,42,"Female","NZ European",6,0.97001960969702,6.22160150768933,6.6305726485243
532,"2021",2,42,"Female","NZ European",6,0.97001960969702,6.13046047158281,6.71750239827276
532,"2022",3,42,"Female","NZ European",6,0.97001960969702,6.10470863848353,7
532,"2023",4,42,"Female","NZ European",6,0.97001960969702,6.33195272545336,6.87071621021492
533,"2019",0,29,"Male","NZ European",3,1.36341645140748,4.64972272088534,4.86942061123942
533,"2020",1,29,"Male","NZ European",3,1.36341645140748,4.59431888423578,4.96554888319539
533,"2021",2,29,"Male","NZ European",3,1.36341645140748,4.72896836462698,4.9712878452436
533,"2022",3,29,"Male","NZ European",3,1.36341645140748,4.62817663648977,4.97823925118883
533,"2023",4,29,"Male","NZ European",3,1.36341645140748,4.80286588830699,4.97555518887816
534,"2019",0,52,"Male","NZ European",1,1.12912335520288,2.8668461287999,2.93969748013001
534,"2020",1,52,"Male","NZ European",1,1.12912335520288,2.74085306982309,2.80436025831958
534,"2021",2,52,"Male","NZ European",1,1.12912335520288,2.26625402607782,2.49786759551841
534,"2022",3,52,"Male","NZ European",1,1.12912335520288,2.04092194942977,2.41375342337987
534,"2023",4,52,"Male","NZ European",1,1.12912335520288,1.96259232275602,2.0588738118858
535,"2019",0,79,"Female","NZ European",6,0.785253969754731,6.68806924282848,5.70044188344489
535,"2020",1,79,"Female","NZ European",6,0.785253969754731,6.84856585748011,6.32094510735668
535,"2021",2,79,"Female","NZ European",6,0.785253969754731,6.97480081410663,6.15642338242785
535,"2022",3,79,"Female","NZ European",6,0.785253969754731,6.84889876164434,6.26616161597284
535,"2023",4,79,"Female","NZ European",6,0.785253969754731,7,6.15924224154599
536,"2019",0,62,"Female","Maori",4,0.745991271266994,5.56014810081432,5.45219554564151
536,"2020",1,62,"Female","Maori",4,0.745991271266994,5.49585792615746,5.24414934531338
536,"2021",2,62,"Female","Maori",4,0.745991271266994,5.74006504281826,5.50474070303416
536,"2022",3,62,"Female","Maori",4,0.745991271266994,5.62693068446397,5.28078718359814
536,"2023",4,62,"Female","Maori",4,0.745991271266994,5.60604503235215,5.27469689248173
537,"2019",0,67,"Male","Maori",6,0.911767109326326,6.29341506957885,5.05027278895563
537,"2020",1,67,"Male","Maori",6,0.911767109326326,6.32732955756862,5.36047090974161
537,"2021",2,67,"Male","Maori",6,0.911767109326326,6.3703630816108,5.50196602793008
537,"2022",3,67,"Male","Maori",6,0.911767109326326,6.24066246152911,5.63496911987519
537,"2023",4,67,"Male","Maori",6,0.911767109326326,6.4075721435567,5.57910697457281
538,"2019",0,55,"Male","Maori",3,0.911767109326326,5.78088931813269,4.81817511644385
538,"2020",1,55,"Male","Maori",3,0.911767109326326,5.37485323089418,5.10962077251612
538,"2021",2,55,"Male","Maori",3,0.911767109326326,NA,NA
538,"2022",3,55,"Male","Maori",3,0.911767109326326,NA,NA
538,"2023",4,55,"Male","Maori",3,0.911767109326326,NA,NA
539,"2019",0,41,"Female","NZ European",4,0.97001960969702,5.29006128716554,5.10216063517534
539,"2020",1,41,"Female","NZ European",4,0.97001960969702,5.1990496496028,5.29977659188828
539,"2021",2,41,"Female","NZ European",4,0.97001960969702,5.29604491504402,5.38598132467485
539,"2022",3,41,"Female","NZ European",4,0.97001960969702,5.17756681147141,5.10006014119102
539,"2023",4,41,"Female","NZ European",4,0.97001960969702,4.82749640373278,5.23695477952091
540,"2019",0,47,"Male","NZ European",4,1.12912335520288,5.3910986762409,4.76328332548077
540,"2020",1,47,"Male","NZ European",4,1.12912335520288,5.04725854548515,5.28212550182613
540,"2021",2,47,"Male","NZ European",4,1.12912335520288,4.87479982179872,4.9842254925676
540,"2022",3,47,"Male","NZ European",4,1.12912335520288,5.04717317406834,4.86599708546865
540,"2023",4,47,"Male","NZ European",4,1.12912335520288,4.98214397847918,5.07671592018563
541,"2019",0,46,"Female","NZ European",6,0.923828199711448,6.05275482137309,5.86564859639743
541,"2020",1,46,"Female","NZ European",6,0.923828199711448,6.29478659093601,5.98575184323061
541,"2021",2,46,"Female","NZ European",6,0.923828199711448,6.06558039209164,5.74508329396737
541,"2022",3,46,"Female","NZ European",6,0.923828199711448,6.81079240743846,6.37804758668814
541,"2023",4,46,"Female","NZ European",6,0.923828199711448,NA,NA
542,"2019",0,43,"Female","Asian",1,1.11552255115157,3.56523276747787,2.56675920544222
542,"2020",1,43,"Female","Asian",1,1.11552255115157,NA,NA
542,"2021",2,43,"Female","Asian",1,1.11552255115157,NA,NA
542,"2022",3,43,"Female","Asian",1,1.11552255115157,NA,NA
542,"2023",4,43,"Female","Asian",1,1.11552255115157,NA,NA
543,"2019",0,61,"Male","NZ European",6,0.959754851922449,NA,NA
543,"2020",1,61,"Male","NZ European",6,0.959754851922449,5.93514879985622,4.989055612568
543,"2021",2,61,"Male","NZ European",6,0.959754851922449,6.00535395195155,5.33256372721963
543,"2022",3,61,"Male","NZ European",6,0.959754851922449,6.30669982464448,5.08619372872399
543,"2023",4,61,"Male","NZ European",6,0.959754851922449,5.99224668610664,5.30937685746665
544,"2019",0,32,"Male","NZ European",6,1.36341645140748,5.87155912867656,5.99228104729065
544,"2020",1,32,"Male","NZ European",6,1.36341645140748,5.79831946670482,6.42306243040712
544,"2021",2,32,"Male","NZ European",6,1.36341645140748,5.68248498375666,6.27112421627585
544,"2022",3,32,"Male","NZ European",6,1.36341645140748,5.95492635534443,6.28735151864824
544,"2023",4,32,"Male","NZ European",6,1.36341645140748,6.041816660947,6.65084244001055
545,"2019",0,63,"Female","Maori",3,0.745991271266994,4.97835788382403,4.52081125197196
545,"2020",1,63,"Female","Maori",3,0.745991271266994,5.12092413250198,4.8279982994974
545,"2021",2,63,"Female","Maori",3,0.745991271266994,5.21551521055663,4.62646226275966
545,"2022",3,63,"Female","Maori",3,0.745991271266994,NA,NA
545,"2023",4,63,"Female","Maori",3,0.745991271266994,NA,NA
546,"2019",0,63,"Male","NZ European",6,0.959754851922449,6.19357471168597,5.17394981716294
546,"2020",1,63,"Male","NZ European",6,0.959754851922449,6.15895777240041,5.62175629975285
546,"2021",2,63,"Male","NZ European",6,0.959754851922449,6.20987831378211,5.85919973312149
546,"2022",3,63,"Male","NZ European",6,0.959754851922449,6.4732204069559,6.07988722789094
546,"2023",4,63,"Male","NZ European",6,0.959754851922449,6.68915917283922,5.72294875655709
547,"2019",0,32,"Female","Maori",5,1.00928230818476,5.54687718252269,5.73982699469939
547,"2020",1,32,"Female","Maori",5,1.00928230818476,5.57960779369666,5.93365486259262
547,"2021",2,32,"Female","Maori",5,1.00928230818476,5.66056130393752,5.65654872154288
547,"2022",3,32,"Female","Maori",5,1.00928230818476,5.55101019908202,5.73114652032553
547,"2023",4,32,"Female","Maori",5,1.00928230818476,5.47217195642131,6.05835123961584
548,"2019",0,60,"Female","NZ European",5,0.785253969754731,5.19602706645601,4.72110609775907
548,"2020",1,60,"Female","NZ European",5,0.785253969754731,5.48730782179154,4.57940289616875
548,"2021",2,60,"Female","NZ European",5,0.785253969754731,5.31873488790823,4.73513608162524
548,"2022",3,60,"Female","NZ European",5,0.785253969754731,5.4801254356459,4.36284224929078
